s,kW/m2,kg/m2/s,kW/m2,C,kW/m2,kW/m3,kW/m3,kW/m2,C
 2.3802578E+001, 1.7994135E+000, 5.6029188E-020, 1.7501371E-001, 7.1017529E+001, 2.3640753E-001, 0.0000000E+000,-1.3478628E-001,-5.1589022E-002, 3.1363665E+001
 2.4004453E+001, 1.8000122E+000, 5.6427128E-020, 1.7045234E-001, 7.0251645E+001, 2.3170693E-001, 0.0000000E+000,-1.3197757E-001,-5.1616924E-002, 3.1376651E+001
 2.4219786E+001, 1.8004190E+000, 5.6724740E-020, 1.6352415E-001, 6.8792499E+001, 2.2436052E-001, 0.0000000E+000,-1.2674671E-001,-5.1618188E-002, 3.1371654E+001
 2.4441849E+001, 1.8005272E+000, 5.7062271E-020, 1.6282760E-001, 6.9123800E+001, 2.2362358E-001, 0.0000000E+000,-1.2791452E-001,-5.1659436E-002, 3.1380900E+001
 2.4678715E+001, 1.8007650E+000, 5.7346152E-020, 1.8207096E-001, 7.3625832E+001, 2.4439174E-001, 0.0000000E+000,-1.4419609E-001,-5.2010827E-002, 3.1478834E+001
 2.4830034E+001, 1.8010965E+000, 5.7721126E-020, 1.9895153E-001, 7.5336296E+001, 2.6284975E-001, 0.0000000E+000,-1.5048856E-001,-5.2725663E-002, 3.1626094E+001
 2.5039720E+001, 1.8018522E+000, 5.8236860E-020, 1.8157121E-001, 7.2255353E+001, 2.4473115E-001, 0.0000000E+000,-1.3905357E-001,-5.3074269E-002, 3.1650183E+001
 2.5249407E+001, 1.8023604E+000, 5.8643645E-020, 1.6793618E-001, 6.9868292E+001, 2.3028887E-001, 0.0000000E+000,-1.3037698E-001,-5.3013344E-002, 3.1632389E+001
 2.5459093E+001, 1.8029005E+000, 5.9029893E-020, 1.6784185E-001, 7.0288514E+001, 2.3027982E-001, 0.0000000E+000,-1.3182781E-001,-5.2970128E-002, 3.1643435E+001
 2.5668780E+001, 1.8033559E+000, 5.9327422E-020, 1.6881266E-001, 7.0257880E+001, 2.3144277E-001, 0.0000000E+000,-1.3167278E-001,-5.3092766E-002, 3.1670880E+001
 2.5808570E+001, 1.8034447E+000, 5.9640476E-020, 1.6741533E-001, 7.0273091E+001, 2.3001921E-001, 0.0000000E+000,-1.3171851E-001,-5.3264804E-002, 3.1693056E+001
 2.6018257E+001, 1.8034900E+000, 5.9951155E-020, 1.7253288E-001, 7.1266395E+001, 2.3561917E-001, 0.0000000E+000,-1.3528877E-001,-5.3493340E-002, 3.1740007E+001
 2.6227943E+001, 1.8037678E+000, 6.0285484E-020, 1.7661898E-001, 7.1886753E+001, 2.4021584E-001, 0.0000000E+000,-1.3750727E-001,-5.3787222E-002, 3.1797036E+001
 2.6437630E+001, 1.8041887E+000, 6.0738214E-020, 1.6456130E-001, 6.9290842E+001, 2.2750765E-001, 0.0000000E+000,-1.2816982E-001,-5.3958467E-002, 3.1808281E+001
 2.6647316E+001, 1.8044231E+000, 6.1049518E-020, 1.4929097E-001, 6.6690509E+001, 2.1106874E-001, 0.0000000E+000,-1.1899442E-001,-5.3758662E-002, 3.1758871E+001
 2.6857003E+001, 1.8045556E+000, 6.1320861E-020, 1.6224668E-001, 6.9715095E+001, 2.2500024E-001, 0.0000000E+000,-1.2963563E-001,-5.3751303E-002, 3.1792857E+001
 2.7066689E+001, 1.8048364E+000, 6.1585633E-020, 1.7383928E-001, 7.1586809E+001, 2.3766839E-001, 0.0000000E+000,-1.3631505E-001,-5.4140508E-002, 3.1873862E+001
 2.7206480E+001, 1.8050565E+000, 6.1939976E-020, 1.6954279E-001, 7.0557303E+001, 2.3327892E-001, 0.0000000E+000,-1.3258091E-001,-5.4473636E-002, 3.1915760E+001
 2.7416167E+001, 1.8052871E+000, 6.2292418E-020, 1.6781657E-001, 7.0502654E+001, 2.3158537E-001, 0.0000000E+000,-1.3236175E-001,-5.4630678E-002, 3.1943563E+001
 2.7625853E+001, 1.8057583E+000, 6.2623908E-020, 1.7056431E-001, 7.1095520E+001, 2.3474298E-001, 0.0000000E+000,-1.3444907E-001,-5.4788844E-002, 3.1984601E+001
 2.7835540E+001, 1.8063941E+000, 6.3054876E-020, 1.6849952E-001, 7.0526015E+001, 2.3281360E-001, 0.0000000E+000,-1.3234002E-001,-5.4984245E-002, 3.2025018E+001
 2.8059205E+001, 1.8069128E+000, 6.3402275E-020, 1.6292563E-001, 6.9603934E+001, 2.2697400E-001, 0.0000000E+000,-1.2899077E-001,-5.5031093E-002, 3.2033669E+001
 2.8212975E+001, 1.8071063E+000, 6.3718101E-020, 1.6681772E-001, 7.1075839E+001, 2.3124000E-001, 0.0000000E+000,-1.3425333E-001,-5.5148910E-002, 3.2066766E+001
 2.8419439E+001, 1.8075348E+000, 6.4075902E-020, 1.8036453E-001, 7.3127242E+001, 2.4605049E-001, 0.0000000E+000,-1.4167027E-001,-5.5541042E-002, 3.2157910E+001
 2.8625903E+001, 1.8080153E+000, 6.4488057E-020, 1.7139942E-001, 7.0526598E+001, 2.3672355E-001, 0.0000000E+000,-1.3220495E-001,-5.5827612E-002, 3.2187874E+001
 2.8839249E+001, 1.8083222E+000, 6.4947880E-020, 1.5337251E-001, 6.8017955E+001, 2.1735177E-001, 0.0000000E+000,-1.2324574E-001,-5.5691987E-002, 3.2145229E+001
 2.9066359E+001, 1.8085034E+000, 6.5201103E-020, 1.6317524E-001, 7.0691301E+001, 2.2793733E-001, 0.0000000E+000,-1.3275424E-001,-5.5694341E-002, 3.2174706E+001
 2.9217765E+001, 1.8090482E+000, 6.5504182E-020, 1.8281036E-001, 7.3778803E+001, 2.4927708E-001, 0.0000000E+000,-1.4392200E-001,-5.6090864E-002, 3.2281874E+001
 2.9444875E+001, 1.8092987E+000, 6.5959980E-020, 1.7867889E-001, 7.2583014E+001, 2.4518551E-001, 0.0000000E+000,-1.3951148E-001,-5.6580465E-002, 3.2345490E+001
 2.9656039E+001, 1.8095997E+000, 6.6426176E-020, 1.6811510E-001, 7.0534813E+001, 2.3403733E-001, 0.0000000E+000,-1.3205952E-001,-5.6739412E-002, 3.2354350E+001
 2.9859230E+001, 1.8099790E+000, 6.6894506E-020, 1.5927140E-001, 6.9177680E+001, 2.2459404E-001, 0.0000000E+000,-1.2717891E-001,-5.6687324E-002, 3.2342437E+001
 3.0001463E+001, 1.8102961E+000, 6.7150522E-020, 1.5284347E-001, 6.7826260E+001, 2.1767946E-001, 0.0000000E+000,-1.2238224E-001,-5.6578749E-002, 3.2322993E+001
 3.0224973E+001, 1.8104000E+000, 6.7368468E-020, 1.4558643E-001, 6.6399941E+001, 2.0975545E-001, 0.0000000E+000,-1.1740357E-001,-5.6446712E-002, 3.2292540E+001
 3.0448482E+001, 1.8102372E+000, 6.7632743E-020, 1.4700695E-001, 6.7209634E+001, 2.1116242E-001, 0.0000000E+000,-1.2024478E-001,-5.6357184E-002, 3.2280645E+001
 3.0604939E+001, 1.8101377E+000, 6.7821929E-020, 1.6493317E-001, 7.1167131E+001, 2.3057476E-001, 0.0000000E+000,-1.3429227E-001,-5.6638579E-002, 3.2355762E+001
 3.0850799E+001, 1.8103414E+000, 6.8105590E-020, 1.7887958E-001, 7.3184393E+001, 2.4588298E-001, 0.0000000E+000,-1.4160805E-001,-5.7142408E-002, 3.2462183E+001
 3.1014706E+001, 1.8107953E+000, 6.8602748E-020, 1.6773721E-001, 6.9973298E+001, 2.3431096E-001, 0.0000000E+000,-1.2994750E-001,-5.7588841E-002, 3.2508420E+001
 3.1260567E+001, 1.8109414E+000, 6.9052974E-020, 1.3893217E-001, 6.4941310E+001, 2.0311265E-001, 0.0000000E+000,-1.1234940E-001,-5.7297561E-002, 3.2415039E+001
 3.1424474E+001, 1.8111516E+000, 6.9262120E-020, 1.3619020E-001, 6.5509518E+001, 1.9996280E-001, 0.0000000E+000,-1.1426303E-001,-5.6898769E-002, 3.2365586E+001
 3.1670334E+001, 1.8113798E+000, 6.9392013E-020, 1.4941543E-001, 6.8057834E+001, 2.1431503E-001, 0.0000000E+000,-1.2309430E-001,-5.6860809E-002, 3.2396193E+001
 3.1834241E+001, 1.8115620E+000, 6.9632046E-020, 1.5863116E-001, 6.9599732E+001, 2.2446921E-001, 0.0000000E+000,-1.2852414E-001,-5.7162656E-002, 3.2460262E+001
 3.2080102E+001, 1.8118129E+000, 6.9995652E-020, 1.6498733E-001, 7.0610272E+001, 2.3155137E-001, 0.0000000E+000,-1.3211228E-001,-5.7586493E-002, 3.2533435E+001
 3.2232779E+001, 1.8119394E+000, 7.0348392E-020, 1.6516114E-001, 7.0626990E+001, 2.3192908E-001, 0.0000000E+000,-1.3216003E-001,-5.7888727E-002, 3.2578783E+001
 3.2444949E+001, 1.8122768E+000, 7.0724610E-020, 1.5769749E-001, 6.8512120E+001, 2.2405229E-001, 0.0000000E+000,-1.2461966E-001,-5.8004394E-002, 3.2588377E+001
 3.2657119E+001, 1.8126923E+000, 7.1117757E-020, 1.3431387E-001, 6.4383458E+001, 1.9865999E-001, 0.0000000E+000,-1.1026467E-001,-5.7681250E-002, 3.2509048E+001
 3.2869289E+001, 1.8129050E+000, 7.1275948E-020, 1.3932126E-001, 6.6593814E+001, 2.0399121E-001, 0.0000000E+000,-1.1785058E-001,-5.7425990E-002, 3.2491806E+001
 3.3010736E+001, 1.8130335E+000, 7.1419298E-020, 1.6057760E-001, 7.0428739E+001, 2.2707439E-001, 0.0000000E+000,-1.3134860E-001,-5.7666246E-002, 3.2569081E+001
 3.3222906E+001, 1.8132446E+000, 7.1733722E-020, 1.7236824E-001, 7.2128647E+001, 2.4008682E-001, 0.0000000E+000,-1.3746286E-001,-5.8238764E-002, 3.2672814E+001
 3.3435076E+001, 1.8136480E+000, 7.2162868E-020, 1.7077912E-001, 7.1624520E+001, 2.3872049E-001, 0.0000000E+000,-1.3559409E-001,-5.8653627E-002, 3.2736236E+001
 3.3647246E+001, 1.8141845E+000, 7.2705080E-020, 1.6348973E-001, 7.0397780E+001, 2.3118175E-001, 0.0000000E+000,-1.3111970E-001,-5.8841437E-002, 3.2766498E+001
 3.3873561E+001, 1.8148687E+000, 7.3090751E-020, 1.5884486E-001, 6.9571898E+001, 2.2634202E-001, 0.0000000E+000,-1.2810144E-001,-5.8824735E-002, 3.2774295E+001
 3.4029152E+001, 1.8152632E+000, 7.3436692E-020, 1.5848213E-001, 6.9840271E+001, 2.2605268E-001, 0.0000000E+000,-1.2901981E-001,-5.8854153E-002, 3.2790081E+001
 3.4262539E+001, 1.8157496E+000, 7.3801636E-020, 1.6529084E-001, 7.1117219E+001, 2.3356915E-001, 0.0000000E+000,-1.3355645E-001,-5.9061858E-002, 3.2841139E+001
 3.4418130E+001, 1.8161037E+000, 7.4160599E-020, 1.7041254E-001, 7.2139083E+001, 2.3928510E-001, 0.0000000E+000,-1.3722204E-001,-5.9350918E-002, 3.2898013E+001
 3.4651518E+001, 1.8163916E+000, 7.4566554E-020, 1.6887137E-001, 7.1412000E+001, 2.3783441E-001, 0.0000000E+000,-1.3455911E-001,-5.9607634E-002, 3.2937631E+001
 3.4807109E+001, 1.8166952E+000, 7.5040116E-020, 1.6090911E-001, 7.0081021E+001, 2.2941550E-001, 0.0000000E+000,-1.2973989E-001,-5.9732922E-002, 3.2947239E+001
 3.5040496E+001, 1.8169905E+000, 7.5446249E-020, 1.6208035E-001, 7.0698385E+001, 2.3077028E-001, 0.0000000E+000,-1.3192784E-001,-5.9791805E-002, 3.2968222E+001
 3.5273883E+001, 1.8174138E+000, 7.5841458E-020, 1.6837073E-001, 7.1799984E+001, 2.3775030E-001, 0.0000000E+000,-1.3586189E-001,-5.9996646E-002, 3.3020551E+001
 3.5429474E+001, 1.8177172E+000, 7.6289930E-020, 1.6715257E-001, 7.1272352E+001, 2.3662752E-001, 0.0000000E+000,-1.3392262E-001,-6.0239508E-002, 3.3060254E+001
 3.5662861E+001, 1.8181084E+000, 7.6743667E-020, 1.5851302E-001, 6.9694178E+001, 2.2742368E-001, 0.0000000E+000,-1.2822570E-001,-6.0299023E-002, 3.3058646E+001
 3.5818453E+001, 1.8182201E+000, 7.7085682E-020, 1.5078616E-001, 6.8146641E+001, 2.1904341E-001, 0.0000000E+000,-1.2273384E-001,-6.0242981E-002, 3.3038443E+001
 3.6051840E+001, 1.8182783E+000, 7.7361738E-020, 1.4667345E-001, 6.7704235E+001, 2.1452655E-001, 0.0000000E+000,-1.2117562E-001,-6.0136313E-002, 3.3019240E+001
 3.6207431E+001, 1.8183413E+000, 7.7625389E-020, 1.5248749E-001, 6.9191134E+001, 2.2083494E-001, 0.0000000E+000,-1.2641261E-001,-6.0136420E-002, 3.3035433E+001
 3.6440818E+001, 1.8184508E+000, 7.7933564E-020, 1.6511178E-001, 7.1501755E+001, 2.3465465E-001, 0.0000000E+000,-1.3468812E-001,-6.0462372E-002, 3.3109185E+001
 3.6674205E+001, 1.8187030E+000, 7.8357011E-020, 1.7147517E-001, 7.2353278E+001, 2.4179897E-001, 0.0000000E+000,-1.3775011E-001,-6.0911721E-002, 3.3188648E+001
 3.6829797E+001, 1.8189049E+000, 7.8865578E-020, 1.6381444E-001, 7.0355902E+001, 2.3374670E-001, 0.0000000E+000,-1.3051631E-001,-6.1192845E-002, 3.3217474E+001
 3.7063184E+001, 1.8191667E+000, 7.9308197E-020, 1.4677977E-001, 6.7559191E+001, 2.1530896E-001, 0.0000000E+000,-1.2058293E-001,-6.1031413E-002, 3.3169139E+001
 3.7234334E+001, 1.8194581E+000, 7.9573427E-020, 1.4772541E-001, 6.8212294E+001, 2.1630943E-001, 0.0000000E+000,-1.2284444E-001,-6.0861793E-002, 3.3159055E+001
 3.7405485E+001, 1.8196197E+000, 7.9779075E-020, 1.5451843E-001, 6.9694225E+001, 2.2374787E-001, 0.0000000E+000,-1.2807595E-001,-6.0907633E-002, 3.3185697E+001
 3.7662211E+001, 1.8198444E+000, 8.0085524E-020, 1.5876051E-001, 7.0242419E+001, 2.2849063E-001, 0.0000000E+000,-1.3001065E-001,-6.1117703E-002, 3.3227952E+001
 3.7813390E+001, 1.8199705E+000, 8.0511696E-020, 1.6254401E-001, 7.1011268E+001, 2.3272662E-001, 0.0000000E+000,-1.3276004E-001,-6.1400146E-002, 3.3277420E+001
 3.8040160E+001, 1.8201338E+000, 8.0946720E-020, 1.6361577E-001, 7.1130989E+001, 2.3404791E-001, 0.0000000E+000,-1.3317599E-001,-6.1671464E-002, 3.3320164E+001
 3.8266929E+001, 1.8204598E+000, 8.1381340E-020, 1.5629385E-001, 6.9048818E+001, 2.2627022E-001, 0.0000000E+000,-1.2571622E-001,-6.1774957E-002, 3.3327982E+001
 3.8418109E+001, 1.8207381E+000, 8.1769131E-020, 1.3548044E-001, 6.5328495E+001, 2.0362358E-001, 0.0000000E+000,-1.1270639E-001,-6.1557422E-002, 3.3262173E+001
 3.8644879E+001, 1.8207602E+000, 8.1974257E-020, 1.3890003E-001, 6.6745241E+001, 2.0721148E-001, 0.0000000E+000,-1.1760455E-001,-6.1292395E-002, 3.3239071E+001
 3.8856353E+001, 1.8208728E+000, 8.2144575E-020, 1.5759697E-001, 7.0803144E+001, 2.2757211E-001, 0.0000000E+000,-1.3193214E-001,-6.1482654E-002, 3.3304494E+001
 3.9060181E+001, 1.8210182E+000, 8.2572132E-020, 1.6431040E-001, 7.1219342E+001, 2.3514315E-001, 0.0000000E+000,-1.3340928E-001,-6.2014090E-002, 3.3389338E+001
 3.9264008E+001, 1.8212539E+000, 8.2988472E-020, 1.6087050E-001, 7.0646960E+001, 2.3160267E-001, 0.0000000E+000,-1.3132375E-001,-6.2220835E-002, 3.3419133E+001
 3.9467835E+001, 1.8217034E+000, 8.3470028E-020, 1.5945040E-001, 7.0500344E+001, 2.3027371E-001, 0.0000000E+000,-1.3075335E-001,-6.2343963E-002, 3.3448061E+001
 3.9617308E+001, 1.8221579E+000, 8.3791283E-020, 1.5946905E-001, 7.0550528E+001, 2.3044397E-001, 0.0000000E+000,-1.3088919E-001,-6.2412232E-002, 3.3469605E+001
 3.9841518E+001, 1.8225577E+000, 8.4129558E-020, 1.5841960E-001, 7.0312959E+001, 2.2944232E-001, 0.0000000E+000,-1.2999825E-001,-6.2494111E-002, 3.3488335E+001
 4.0065728E+001, 1.8229120E+000, 8.4623581E-020, 1.5889609E-001, 7.0512305E+001, 2.3009557E-001, 0.0000000E+000,-1.3067876E-001,-6.2641972E-002, 3.3518288E+001
 4.0215201E+001, 1.8231311E+000, 8.4969524E-020, 1.6016364E-001, 7.0803811E+001, 2.3156953E-001, 0.0000000E+000,-1.3170465E-001,-6.2782067E-002, 3.3545054E+001
 4.0439411E+001, 1.8233737E+000, 8.5327874E-020, 1.5714911E-001, 6.9846396E+001, 2.2841942E-001, 0.0000000E+000,-1.2825485E-001,-6.2883774E-002, 3.3558452E+001
 4.0663621E+001, 1.8235331E+000, 8.5804246E-020, 1.4808824E-001, 6.8381658E+001, 2.1859608E-001, 0.0000000E+000,-1.2304233E-001,-6.2855148E-002, 3.3541593E+001
 4.0813094E+001, 1.8236227E+000, 8.6070375E-020, 1.5336069E-001, 6.9843015E+001, 2.2433164E-001, 0.0000000E+000,-1.2822282E-001,-6.2877980E-002, 3.3559615E+001
 4.1059725E+001, 1.8239186E+000, 8.6349342E-020, 1.7020906E-001, 7.3375704E+001, 2.4279172E-001, 0.0000000E+000,-1.4099329E-001,-6.3163453E-002, 3.3643568E+001
 4.1205815E+001, 1.8243194E+000, 8.6858760E-020, 1.7437107E-001, 7.3104812E+001, 2.4766507E-001, 0.0000000E+000,-1.3995435E-001,-6.3686870E-002, 3.3729466E+001
 4.1424949E+001, 1.8246858E+000, 8.7450461E-020, 1.6117883E-001, 7.0795880E+001, 2.3357774E-001, 0.0000000E+000,-1.3153233E-001,-6.3819296E-002, 3.3729501E+001
 4.1644084E+001, 1.8249970E+000, 8.7903336E-020, 1.5085294E-001, 6.8820687E+001, 2.2237869E-001, 0.0000000E+000,-1.2445139E-001,-6.3699259E-002, 3.3702662E+001
 4.1863218E+001, 1.8252245E+000, 8.8298961E-020, 1.4449328E-001, 6.7865019E+001, 2.1541236E-001, 0.0000000E+000,-1.2106168E-001,-6.3487564E-002, 3.3669590E+001
 4.2009308E+001, 1.8253434E+000, 8.8516152E-020, 1.4511789E-001, 6.8113276E+001, 2.1606644E-001, 0.0000000E+000,-1.2192209E-001,-6.3408937E-002, 3.3663975E+001
 4.2228443E+001, 1.8252098E+000, 8.8730425E-020, 1.5255100E-001, 7.0069101E+001, 2.2413321E-001, 0.0000000E+000,-1.2887960E-001,-6.3538210E-002, 3.3692153E+001
 4.2454882E+001, 1.8252496E+000, 8.9157486E-020, 1.7056072E-001, 7.3226103E+001, 2.4389455E-001, 0.0000000E+000,-1.4031149E-001,-6.4058072E-002, 3.3801150E+001
 4.2615580E+001, 1.8256083E+000, 8.9597431E-020, 1.7084161E-001, 7.2779930E+001, 2.4450187E-001, 0.0000000E+000,-1.3863889E-001,-6.4425014E-002, 3.3860892E+001
 4.2856628E+001, 1.8258543E+000, 9.0120067E-020, 1.5582285E-001, 6.9369309E+001, 2.2838058E-001, 0.0000000E+000,-1.2633599E-001,-6.4523993E-002, 3.3850559E+001
 4.3017327E+001, 1.8260952E+000, 9.0595793E-020, 1.4239991E-001, 6.7791369E+001, 2.1373022E-001, 0.0000000E+000,-1.2071859E-001,-6.4282275E-002, 3.3800448E+001
 4.3258375E+001, 1.8262930E+000, 9.0867356E-020, 1.4522493E-001, 6.8268445E+001, 2.1675697E-001, 0.0000000E+000,-1.2237483E-001,-6.4130146E-002, 3.3792976E+001
 4.3419073E+001, 1.8264528E+000, 9.1100620E-020, 1.4822688E-001, 6.8879189E+001, 2.2006271E-001, 0.0000000E+000,-1.2451465E-001,-6.4153384E-002, 3.3805409E+001
 4.3660121E+001, 1.8264863E+000, 9.1371975E-020, 1.5505420E-001, 7.0538908E+001, 2.2754966E-001, 0.0000000E+000,-1.3043096E-001,-6.4326176E-002, 3.3843531E+001
 4.3820820E+001, 1.8265939E+000, 9.1756055E-020, 1.6339870E-001, 7.1766763E+001, 2.3679492E-001, 0.0000000E+000,-1.3484656E-001,-6.4669519E-002, 3.3909583E+001
 4.4052240E+001, 1.8267978E+000, 9.2243364E-020, 1.5899779E-001, 7.0665574E+001, 2.3221491E-001, 0.0000000E+000,-1.3086067E-001,-6.4915233E-002, 3.3939145E+001
 4.4264405E+001, 1.8270721E+000, 9.2717735E-020, 1.4059306E-001, 6.6800825E+001, 2.1217254E-001, 0.0000000E+000,-1.1717511E-001,-6.4793843E-002, 3.3892366E+001
 4.4405849E+001, 1.8272504E+000, 9.2985640E-020, 1.3869012E-001, 6.7488278E+001, 2.1003231E-001, 0.0000000E+000,-1.1954854E-001,-6.4506396E-002, 3.3859331E+001
 4.4618014E+001, 1.8274327E+000, 9.3163009E-020, 1.5330273E-001, 7.0236100E+001, 2.2603135E-001, 0.0000000E+000,-1.2925902E-001,-6.4632672E-002, 3.3908916E+001
 4.4830179E+001, 1.8276558E+000, 9.3478647E-020, 1.6126915E-001, 7.1452612E+001, 2.3488516E-001, 0.0000000E+000,-1.3360470E-001,-6.4974092E-002, 3.3973364E+001
 4.5042344E+001, 1.8278689E+000, 9.4026422E-020, 1.6235990E-001, 7.1695688E+001, 2.3630774E-001, 0.0000000E+000,-1.3446467E-001,-6.5324900E-002, 3.4029742E+001
 4.5254509E+001, 1.8282758E+000, 9.4485701E-020, 1.6428251E-001, 7.2105220E+001, 2.3859615E-001, 0.0000000E+000,-1.3591249E-001,-6.5528904E-002, 3.4072633E+001
 4.5466675E+001, 1.8288428E+000, 9.5079635E-020, 1.6153433E-001, 7.1432664E+001, 2.3587423E-001, 0.0000000E+000,-1.3342013E-001,-6.5707692E-002, 3.4106604E+001
 4.5615190E+001, 1.8292597E+000, 9.5488370E-020, 1.5360752E-001, 6.9710720E+001, 2.2736616E-001, 0.0000000E+000,-1.2719449E-001,-6.5685825E-002, 3.4098210E+001
 4.5848572E+001, 1.8295190E+000, 9.5825901E-020, 1.5163915E-001, 7.0081954E+001, 2.2522059E-001, 0.0000000E+000,-1.2849761E-001,-6.5641455E-002, 3.4094203E+001
 4.6060229E+001, 1.8297382E+000, 9.6292610E-020, 1.6612666E-001, 7.2708258E+001, 2.4110993E-001, 0.0000000E+000,-1.3797222E-001,-6.5894964E-002, 3.4165164E+001
 4.6261025E+001, 1.8299268E+000, 9.6776324E-020, 1.6349674E-001, 7.1550656E+001, 2.3845288E-001, 0.0000000E+000,-1.3374685E-001,-6.6190055E-002, 3.4200936E+001
 4.6461821E+001, 1.8300389E+000, 9.7339797E-020, 1.5201805E-001, 6.9900881E+001, 2.2601049E-001, 0.0000000E+000,-1.2779544E-001,-6.6204142E-002, 3.4185575E+001
 4.6609071E+001, 1.8301415E+000, 9.7637794E-020, 1.5702386E-001, 7.1133871E+001, 2.3148660E-001, 0.0000000E+000,-1.3221580E-001,-6.6227506E-002, 3.4204711E+001
 4.6829947E+001, 1.8304332E+000, 9.7962667E-020, 1.6751512E-001, 7.3106294E+001, 2.4305742E-001, 0.0000000E+000,-1.3936173E-001,-6.6434162E-002, 3.4262630E+001
 4.7050822E+001, 1.8307904E+000, 9.8605621E-020, 1.6158148E-001, 7.1521526E+001, 2.3686384E-001, 0.0000000E+000,-1.3355345E-001,-6.6730683E-002, 3.4298147E+001
 4.7271697E+001, 1.8309812E+000, 9.9106447E-020, 1.5620173E-001, 7.0790219E+001, 2.3109442E-001, 0.0000000E+000,-1.3089069E-001,-6.6751477E-002, 3.4296779E+001
 4.7418948E+001, 1.8311130E+000, 9.9519788E-020, 1.5711298E-001, 7.0895639E+001, 2.3213099E-001, 0.0000000E+000,-1.3125733E-001,-6.6791962E-002, 3.4309825E+001
 4.7639823E+001, 1.8312574E+000, 9.9922896E-020, 1.5103358E-001, 6.9595917E+001, 2.2555651E-001, 0.0000000E+000,-1.2659710E-001,-6.6802192E-002, 3.4302813E+001
